LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2010
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260720 Ipojuca";-;-;-;-;-;1;1;1;1;-;-;-;4
"260765 Itambé";-;-;-;-;-;-;-;1;-;-;-;-;1
"260780 Itaquitinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"260790 Jaboatão dos Guararapes";-;1;-;-;-;-;-;-;-;-;-;-;1
"260795 Jaqueira";4;1;1;1;1;-;-;1;-;-;1;2;12
"260820 Joaquim Nabuco";-;-;-;-;-;-;-;-;-;-;1;-;1
"260890 Limoeiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"260900 Macaparana";1;-;-;-;-;-;1;-;1;-;-;1;4
"260910 Machados";-;-;-;-;-;-;1;-;-;-;-;-;1
"260920 Maraial";-;-;-;-;-;-;-;-;-;1;-;-;1
"260940 Moreno";4;14;7;2;4;5;2;2;3;3;1;1;48
"260950 Nazaré da Mata";-;-;-;-;-;-;-;1;-;-;-;-;1
"260960 Olinda";-;-;-;-;-;-;-;1;-;-;-;-;1
"261000 Palmares";2;-;-;-;-;3;2;-;1;-;-;-;8
"261020 Panelas";-;-;-;-;-;-;-;1;-;-;-;-;1
"261060 Paudalho";-;-;-;-;-;-;1;-;1;1;-;-;3
"261130 Pombos";-;1;-;-;-;-;-;1;-;-;-;-;2
"261140 Primavera";-;-;-;-;3;-;-;-;-;-;-;-;3
"261150 Quipapá";-;-;-;-;-;-;-;-;-;-;2;-;2
"261180 Ribeirão";2;2;1;1;-;1;2;1;-;-;-;-;10
"261240 Sanharó";-;-;-;1;-;-;-;-;-;-;-;-;1
"261247 Santa Cruz da Baixa Verde";-;-;-;-;-;-;-;-;-;-;1;-;1
"261255 Santa Filomena";1;1;-;-;-;-;-;-;-;-;-;-;2
"261290 São Benedito do Sul";-;-;1;1;-;-;-;-;-;-;-;-;2
"261380 São Vicente Ferrer";1;-;1;-;-;1;-;-;1;-;-;-;4
"261390 Serra Talhada";-;-;-;1;-;-;-;-;-;-;-;-;1
"261420 Sirinhaém";-;3;5;3;-;1;1;1;3;1;4;-;22
"261530 Timbaúba";2;3;-;2;-;20;3;3;2;1;3;1;40
"261570 Triunfo";-;-;-;-;-;-;1;-;-;-;-;-;1
"261630 Vicência";7;10;12;1;5;1;1;-;-;3;3;1;44
"261640 Vitória de Santo Antão";5;3;6;4;4;5;3;4;1;-;2;-;37
"261650 Xexéu";1;2;-;1;2;1;-;1;-;-;-;-;8
"270020 Anadia";-;-;1;-;-;-;-;-;-;-;-;-;1
"270130 Cajueiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"270160 Canapi";-;-;1;-;-;-;-;-;-;-;-;-;1
"270190 Chã Preta";-;-;-;-;-;-;-;-;-;-;2;-;2
"270210 Colônia Leopoldina";-;-;-;-;-;2;1;1;-;-;-;-;4
"270290 Girau do Ponciano";-;-;-;-;1;-;-;-;-;-;-;-;1
"270330 Inhapi";-;-;-;-;-;-;-;-;1;-;-;-;1
"270350 Jacuípe";1;-;-;-;1;-;-;-;-;-;-;-;2
"270390 Jundiá";-;-;1;-;1;1;-;-;-;-;-;-;3
"270400 Junqueiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"270450 Maragogi";1;-;-;-;-;-;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;-;-;-;-;-;-;1;-;-;-;-;1
"270560 Novo Lino";-;-;-;-;3;-;3;1;1;-;-;-;8
"270660 Paulo Jacinto";-;-;-;-;1;-;-;-;-;-;-;-;1
"270760 Quebrangulo";-;-;-;-;-;-;-;1;-;-;-;-;1
"270810 Santana do Mundaú";-;-;-;-;-;-;-;-;-;1;-;-;1
"270820 São Brás";-;-;-;-;-;-;-;-;-;-;1;-;1
"270850 São Luís do Quitunde";-;-;-;-;-;-;-;-;-;-;-;1;1
"270930 União dos Palmares";-;-;-;-;-;-;-;-;-;1;-;-;1
"270940 Viçosa";-;-;-;-;3;-;-;1;-;-;-;-;4
"280020 Aquidabã";-;-;-;-;-;-;-;-;-;-;-;1;1
"280030 Aracaju";-;-;-;-;-;-;-;-;1;-;1;-;2
"280320 Itaporanga d'Ajuda";-;-;-;-;-;-;1;-;-;-;-;-;1
"280440 Neópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"280720 Siriri";-;-;-;-;-;-;-;-;1;-;-;-;1
"280750 Tomar do Geru";-;-;-;-;-;-;-;1;-;-;-;-;1
"290020 Abaré";-;-;-;-;1;-;-;-;-;-;-;-;1
"290060 Aiquara";-;-;-;-;-;1;-;-;-;-;-;-;1
"290090 Almadina";-;-;-;-;1;-;-;-;-;-;-;-;1
"290100 Amargosa";6;2;3;-;-;3;1;-;-;-;-;-;15
"290130 Andaraí";-;-;-;-;-;2;-;1;2;5;2;1;13
"290180 Antônio Gonçalves";-;1;1;-;-;-;1;-;-;1;-;-;4
"290190 Aporá";-;-;-;-;-;-;1;-;-;-;-;-;1
"290195 Apuarema";2;1;-;-;-;-;1;1;5;-;3;-;13
"290225 Arataca";-;2;3;1;2;2;-;1;1;-;-;-;12
"290230 Aratuípe";1;-;-;-;2;-;-;-;-;1;-;-;4
"290240 Aurelino Leal";-;2;1;2;2;-;-;-;-;-;1;1;9
"290250 Baianópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"290280 Barra da Estiva";6;4;8;6;6;2;4;3;4;2;5;2;52
"290290 Barra do Choça";-;-;-;-;-;-;-;-;-;1;-;-;1
"290310 Barra do Rocha";-;-;-;2;1;-;-;-;-;-;-;-;3
"290320 Barreiras";1;-;-;-;-;1;-;-;-;-;-;-;2
"290330 Barro Preto";-;-;-;-;-;-;2;1;-;-;-;-;3
"290370 Boa Nova";2;1;-;-;1;-;-;-;-;-;1;1;6
"290390 Bom Jesus da Lapa";1;-;-;-;1;-;-;-;-;-;-;-;2
"290405 Bonito";-;-;-;-;-;-;-;1;-;1;1;-;3
"290420 Botuporã";-;-;-;-;-;-;-;-;-;1;1;-;2
"290470 Buerarema";1;1;4;2;4;2;7;-;2;2;3;4;32
"290480 Caatiba";-;-;-;-;1;-;-;-;-;-;-;-;1
"290490 Cachoeira";2;-;-;-;-;1;1;-;-;-;-;-;4
"290500 Caculé";-;1;-;-;-;-;-;-;-;-;-;-;1
"290510 Caém";-;-;-;-;1;-;-;1;-;-;1;-;3
"290515 Caetanos";-;-;-;-;1;-;-;-;-;-;-;-;1
"290530 Cafarnaum";-;-;-;-;-;-;-;1;-;-;-;-;1
"290540 Cairu";-;-;-;-;1;-;-;-;-;-;-;1;2
"290560 Camacan";-;1;-;-;-;-;-;-;-;1;-;-;2
"290570 Camaçari";-;-;-;1;-;1;-;1;1;-;-;-;4
"290580 Camamu";32;34;27;31;25;19;20;20;30;27;13;15;293
"290600 Campo Formoso";1;2;3;1;-;2;2;-;-;-;2;1;14
"290610 Canápolis";-;-;-;-;-;-;-;1;-;1;-;1;3
"290620 Canarana";-;-;-;-;-;-;-;-;-;1;-;-;1
"290630 Canavieiras";-;-;1;-;-;1;1;-;-;-;-;-;3
"290640 Candeal";-;-;-;-;-;-;-;-;-;-;1;-;1
"290687 Capim Grosso";-;-;-;-;-;-;-;-;-;1;-;-;1
"290800 Coaraci";1;2;1;-;3;2;1;4;3;3;1;3;24
"290810 Cocos";2;4;2;-;1;-;1;-;-;1;-;1;12
"290860 Conde";-;-;-;-;-;-;-;-;2;-;-;-;2
"290870 Condeúba";-;-;-;-;2;-;-;-;-;-;-;-;2
"290880 Contendas do Sincorá";1;1;-;-;-;-;-;-;-;-;-;-;2
"290910 Coribe";6;10;1;4;2;3;3;5;3;4;3;2;46
"290920 Coronel João Sá";-;-;1;-;-;-;-;-;-;-;-;-;1
"290930 Correntina";2;1;4;1;2;3;3;3;3;4;1;5;32
"290950 Cravolândia";-;-;-;-;3;-;-;-;-;-;-;-;3
"291000 Dário Meira";1;-;3;2;-;-;-;1;-;-;-;-;7
"291020 Dom Macedo Costa";-;1;-;-;-;-;-;-;-;-;-;-;1
"291040 Encruzilhada";-;-;-;1;-;1;2;-;-;-;-;-;4
"291072 Eunápolis";-;-;-;-;-;-;1;1;-;-;-;1;3
"291077 Feira da Mata";-;-;-;-;-;1;-;-;-;1;-;-;2
"291080 Feira de Santana";-;-;-;1;-;-;-;-;1;-;-;-;2
"291085 Filadélfia";1;-;-;-;1;-;-;-;-;-;-;1;3
"291090 Firmino Alves";-;1;-;-;-;-;1;-;-;-;-;-;2
"291110 Formosa do Rio Preto";-;-;-;-;-;-;1;-;-;1;-;-;2
"291120 Gandu";6;6;10;9;9;1;2;9;6;5;8;7;78
"291150 Gongogi";3;-;-;-;-;-;-;-;-;-;-;-;3
"291180 Guaratinga";-;-;-;-;1;-;-;2;1;-;-;1;5
"291210 Ibicaraí";1;-;-;1;-;-;-;1;-;-;1;-;4
"291220 Ibicoara";16;4;7;5;4;1;5;5;10;4;13;10;84
"291230 Ibicuí";1;-;3;1;-;1;-;-;-;-;1;-;7
"291270 Ibirapitanga";5;8;7;16;8;4;2;4;5;4;5;4;72
"291290 Ibirataia";2;2;4;2;3;1;2;-;-;-;1;2;19
"291345 Igrapiúna";8;6;4;13;7;10;5;8;7;13;3;3;87
"291350 Iguaí";2;-;2;-;2;-;1;1;-;1;1;-;10
"291360 Ilhéus";1;13;20;7;7;4;9;10;5;11;7;6;100
"291390 Ipiaú";2;-;6;2;5;7;2;1;2;-;4;1;32
"291430 Iramaia";-;-;2;-;-;1;-;-;-;-;-;-;3
"291440 Iraquara";1;-;-;-;1;-;-;1;1;1;1;-;6
"291470 Itaberaba";-;-;-;-;1;-;-;-;-;-;-;-;1
"291480 Itabuna";-;4;3;1;-;3;1;1;1;2;3;3;22
"291490 Itacaré";5;2;4;4;5;5;2;1;6;3;1;1;39
"291500 Itaeté";-;-;1;-;-;-;-;-;2;-;-;-;3
"291510 Itagi";1;-;5;3;3;1;5;1;2;2;-;-;23
"291520 Itagibá";5;1;1;1;1;-;-;-;-;1;-;1;11
"291530 Itagimirim";-;-;-;-;-;-;-;-;-;-;1;-;1
"291540 Itaju do Colônia";-;-;-;-;-;-;-;-;1;-;-;-;1
"291550 Itajuípe";-;1;1;3;-;1;-;-;2;-;-;3;11
"291560 Itamaraju";1;-;-;1;-;1;-;-;-;-;2;1;6
"291570 Itamari";-;3;1;3;1;1;1;-;4;1;1;2;18
"291580 Itambé";-;1;1;1;-;1;-;3;1;-;-;-;8
"291620 Itapé";-;1;-;-;-;-;-;1;-;-;-;-;2
"291640 Itapetinga";-;-;-;-;-;-;1;-;-;-;-;-;1
"291660 Itapitanga";-;-;1;1;-;3;-;-;-;-;-;-;5
"291670 Itaquara";-;-;-;2;-;-;-;-;-;-;-;-;2
"291680 Itarantim";-;-;-;-;-;-;-;-;-;-;1;-;1
"291710 Itororó";-;4;1;-;6;-;2;-;-;-;-;1;14
"291720 Ituaçu";-;2;-;-;1;-;1;3;1;2;-;-;10
"291730 Ituberá";65;74;65;37;40;47;43;43;13;14;10;16;467
"291735 Jaborandi";-;-;-;1;2;1;-;-;-;1;-;1;6
"291740 Jacaraci";-;-;-;-;-;1;-;-;-;1;-;-;2
"291750 Jacobina";-;-;-;-;1;-;2;-;-;-;-;-;3
"291760 Jaguaquara";3;7;3;2;2;4;3;9;7;2;1;1;44
"291770 Jaguarari";-;-;-;-;-;-;-;-;-;-;-;2;2
"291780 Jaguaripe";1;-;-;-;1;-;-;1;-;-;-;-;3
"291800 Jequié";4;3;13;8;10;2;6;1;3;5;3;2;60
"291820 Jiquiriçá";4;6;6;9;9;3;8;11;-;1;5;6;68
"291830 Jitaúna";6;4;6;3;4;1;2;-;3;-;2;-;31
"291840 Juazeiro";-;-;-;-;-;-;1;-;-;-;-;-;1
"291845 Jucuruçu";-;-;-;-;-;-;-;-;-;1;1;-;2
"291855 Jussari";1;1;-;1;-;1;-;-;-;-;-;-;4
"291880 Laje";4;7;3;4;2;6;2;3;-;2;1;3;37
"291930 Lençóis";6;-;3;-;4;1;2;3;1;7;3;5;35
"291940 Licínio de Almeida";-;-;-;1;-;-;-;1;-;-;1;-;3
"291955 Luís Eduardo Magalhães";-;1;-;-;1;-;-;-;-;-;-;-;2
"291970 Macarani";-;-;-;-;-;-;-;-;-;-;2;-;2
"292000 Maiquinique";-;-;-;-;-;-;-;-;1;-;-;-;1
"292070 Maraú";11;14;15;11;8;-;1;7;3;5;7;5;87
"292120 Miguel Calmon";2;-;2;2;-;-;4;2;1;3;1;1;18
"292140 Mirangaba";-;-;2;-;-;-;-;-;-;-;-;-;2
"292170 Morro do Chapéu";1;-;-;-;-;-;1;-;-;-;-;-;2
"292190 Mucugê";-;-;-;-;-;-;1;1;-;-;-;-;2
"292200 Mucuri";-;1;-;-;-;-;-;1;-;-;-;-;2
"292210 Mundo Novo";-;-;-;1;-;-;-;-;-;-;-;1;2
"292220 Muniz Ferreira";-;-;-;-;-;-;-;-;-;1;1;-;2
"292240 Mutuípe";11;19;14;12;11;16;19;23;9;10;2;6;152
"292250 Nazaré";7;-;8;-;1;-;1;1;2;-;2;2;24
"292260 Nilo Peçanha";10;11;9;10;17;8;7;4;14;7;9;5;111
"292270 Nova Canaã";-;4;2;24;5;4;11;7;-;5;-;-;62
"292275 Nova Ibiá";8;7;8;2;9;7;3;3;2;2;4;3;58
"292285 Nova Redenção";-;-;1;-;-;-;-;-;-;-;-;-;1
"292303 Novo Horizonte";-;-;1;-;-;-;-;-;-;-;-;-;1
"292335 Ourolândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"292350 Palmeiras";-;-;-;-;-;1;-;-;-;-;-;-;1
"292390 Pau Brasil";1;-;2;-;-;-;1;-;1;1;-;2;8
"292460 Pindobaçu";3;1;-;1;6;6;4;1;2;1;-;-;25
"292467 Piraí do Norte";2;3;5;7;9;2;1;2;11;-;2;2;46
"292500 Planalto";-;-;1;-;2;-;-;1;-;3;-;-;7
"292510 Poções";-;-;-;2;5;1;1;1;-;1;-;1;12
"292525 Ponto Novo";-;-;-;-;-;-;-;1;-;-;-;-;1
"292530 Porto Seguro";1;1;-;2;1;1;4;-;1;1;1;-;13
"292575 Presidente Tancredo Neves";76;41;66;39;42;12;30;59;52;20;22;6;465
"292620 Riachão das Neves";-;-;-;-;-;-;-;2;-;-;-;-;2
"292640 Riacho de Santana";-;-;-;1;-;-;-;-;-;-;-;-;1
"292665 Ribeirão do Largo";-;-;1;-;-;-;-;-;-;-;-;-;1
"292740 Salvador";2;2;1;-;-;-;2;3;1;-;5;-;16
"292780 Santa Cruz da Vitória";-;1;-;-;-;-;-;-;-;-;-;-;1
"292805 Santa Luzia";-;3;2;-;-;-;3;-;2;-;1;-;11
"292810 Santa Maria da Vitória";3;4;1;1;2;-;2;3;-;1;2;8;27
"292840 Santa Rita de Cássia";-;-;-;1;-;-;-;-;-;1;-;-;2
"292820 Santana";-;-;-;1;-;-;-;1;2;5;1;1;11
"292860 Santo Amaro";-;-;-;-;1;1;1;-;-;1;-;-;4
"292870 Santo Antônio de Jesus";-;-;1;-;2;-;-;-;1;2;-;-;6
"292890 São Desidério";-;1;-;-;-;-;-;-;1;-;-;-;2
"292905 São Félix do Coribe";1;7;7;5;2;2;1;3;2;-;4;3;37
"292920 São Francisco do Conde";-;-;-;-;1;-;-;-;-;-;-;-;1
"292935 São José da Vitória";-;1;-;-;1;1;1;3;2;1;2;1;13
"292940 São Miguel das Matas";1;-;-;1;1;1;1;1;-;1;-;-;7
"292980 Saúde";2;4;3;1;1;-;1;-;3;-;-;-;15
"292990 Seabra";1;1;2;3;2;-;2;2;-;-;1;1;15
"293010 Senhor do Bonfim";3;2;5;2;4;-;3;1;2;1;1;1;25
"293015 Serra do Ramalho";1;-;1;1;-;4;-;-;-;-;2;-;9
"293060 Serrolândia";-;1;-;-;-;-;-;-;-;1;-;-;2
"293070 Simões Filho";-;-;-;-;-;-;1;-;-;-;-;-;1
"293076 Sítio do Quinto";-;-;-;-;-;-;-;-;-;-;1;-;1
"293120 Taperoá";20;39;35;40;38;14;28;52;55;43;16;10;390
"293135 Teixeira de Freitas";-;1;-;-;-;1;1;1;-;-;-;-;4
"293160 Teolândia";45;28;37;37;23;12;9;18;15;7;5;5;241
"293180 Tremedal";-;-;-;-;-;-;-;1;-;-;-;-;1
"293210 Ubaíra";8;2;1;3;3;2;2;5;1;2;4;2;35
"293220 Ubaitaba";3;2;3;2;3;-;-;2;-;-;2;1;18
"293230 Ubatã";-;-;3;1;1;-;-;-;-;1;-;1;7
"293250 Una";4;9;6;3;5;8;6;11;8;4;2;3;69
"293270 Uruçuca";-;2;5;1;4;1;4;3;1;2;-;2;25
"293280 Utinga";2;1;-;-;1;-;-;2;2;3;6;3;20
"293290 Valença";30;13;30;40;31;17;32;23;45;18;26;13;318
"293317 Varzedo";2;3;6;1;-;-;-;-;-;-;-;-;12
"293330 Vitória da Conquista";1;1;-;-;-;1;2;-;-;-;-;1;6
"293340 Wagner";1;2;-;-;-;-;1;-;-;1;-;-;5
"293345 Wanderley";-;-;-;-;-;-;-;-;-;-;1;-;1
"293350 Wenceslau Guimarães";13;15;22;23;32;12;13;15;17;11;17;5;195
"290000 Município ignorado - BA";-;1;-;-;-;-;1;-;-;-;1;-;3
"310010 Abadia dos Dourados";-;-;-;1;-;-;-;-;-;-;-;-;1
"310020 Abaeté";1;-;-;-;-;-;-;-;-;-;-;-;1
"310030 Abre Campo";-;-;-;1;-;-;-;-;3;2;1;-;7
"310060 Água Boa";-;-;1;2;1;2;1;-;2;-;-;-;9
"310090 Águas Formosas";-;-;-;-;2;-;-;-;-;-;-;-;2
"310110 Aimorés";-;-;1;-;-;-;-;-;-;-;1;-;2
"310170 Almenara";-;1;2;2;2;2;7;-;2;6;8;5;37
"310190 Alpinópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"315350 Alto Jequitibá";-;-;-;-;-;1;3;-;-;1;-;2;7
"310210 Alto Rio Doce";-;-;-;-;-;1;1;-;1;1;-;-;4
"310280 Andrelândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"310300 Antônio Dias";-;-;-;-;-;-;-;-;-;-;1;-;1
"310340 Araçuaí";-;-;-;-;1;-;1;-;1;4;6;6;19
"310350 Araguari";-;-;-;1;-;-;-;-;-;-;1;-;2
"310390 Araújos";-;-;-;-;-;-;-;-;-;1;-;-;1
"310445 Aricanduva";-;-;-;-;1;-;-;-;1;-;-;-;2
"310450 Arinos";-;-;-;2;-;-;1;1;3;4;-;1;12
"310460 Astolfo Dutra";-;-;-;-;1;-;1;1;-;1;-;1;5
"310470 Ataléia";1;-;-;-;1;-;-;-;-;-;-;-;2
"310500 Baldim";1;-;-;-;-;1;-;-;-;-;-;-;2
"310510 Bambuí";-;-;-;-;-;-;-;-;1;-;-;-;1
"310520 Bandeira";-;-;-;-;-;-;-;-;1;-;-;-;1
"310540 Barão de Cocais";-;-;-;-;-;-;-;-;-;1;-;-;1
"310620 Belo Horizonte";4;2;2;-;-;2;-;-;4;3;4;5;26
"310630 Belo Oriente";1;-;-;-;-;-;1;-;-;-;-;1;3
"310650 Berilo";-;-;-;-;-;-;1;-;-;-;-;-;1
"310665 Berizal";-;-;-;-;-;-;-;-;-;-;-;1;1
"310670 Betim";-;-;-;-;-;-;-;-;1;-;-;-;1
"310680 Bias Fortes";-;1;-;-;-;-;-;-;-;-;-;-;1
"310710 Boa Esperança";-;-;-;-;-;-;-;1;-;-;-;-;1
"310730 Bocaiúva";1;1;1;-;-;1;1;-;2;4;2;-;13
"310740 Bom Despacho";-;1;-;-;-;-;-;1;3;-;-;-;5
"310770 Bom Jesus do Amparo";-;-;-;-;-;-;-;-;-;1;-;-;1
"310780 Bom Jesus do Galho";2;-;-;-;-;-;-;-;-;-;-;-;2
"310825 Bonito de Minas";1;-;-;-;-;-;-;-;-;-;1;-;2
"310855 Brasilândia de Minas";-;-;1;2;1;2;2;4;-;-;3;-;15
"310860 Brasília de Minas";3;2;3;-;-;-;2;-;2;3;6;3;24
"310880 Braúnas";1;-;-;1;-;-;-;-;-;-;-;-;2
"310900 Brumadinho";-;-;-;-;-;-;-;1;-;-;1;-;2
"310920 Buenópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"310925 Bugre";2;-;-;2;-;-;-;-;-;-;-;-;4
"310930 Buritis";-;-;-;-;-;2;-;-;1;2;-;2;7
"310940 Buritizeiro";-;-;-;-;1;-;-;-;1;1;-;-;3
"310945 Cabeceira Grande";-;-;-;-;-;1;-;-;1;-;-;-;2
"310970 Cachoeira de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"310270 Cachoeira de Pajeú";2;-;2;1;3;1;1;2;-;-;-;3;15
"310990 Caetanópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"311070 Cambuquira";-;1;-;-;-;-;1;-;-;-;1;-;3
"311115 Campo Azul";-;-;-;-;-;1;-;-;-;-;-;-;1
"311205 Cantagalo";-;-;-;-;-;-;-;-;-;2;-;-;2
"311230 Capelinha";-;2;-;-;-;-;-;-;-;-;-;-;2
"311290 Caputira";-;-;-;-;1;1;1;-;1;-;-;-;4
"311300 Caraí";-;1;-;1;-;-;-;1;-;-;-;-;3
"311340 Caratinga";4;-;2;1;4;5;9;7;7;7;4;7;57
"311350 Carbonita";-;-;1;-;-;-;-;-;1;-;-;-;2
"311380 Carmésia";-;-;-;-;-;-;-;-;-;-;-;1;1
"311410 Carmo de Minas";-;-;-;-;-;-;1;-;-;-;-;-;1
"311420 Carmo do Cajuru";-;-;-;-;-;-;-;-;-;1;-;-;1
"311460 Carrancas";-;-;-;-;-;-;-;-;-;1;-;-;1
"311530 Cataguases";-;-;-;-;-;-;-;1;-;-;-;-;1
"311545 Catuji";-;1;-;-;-;-;-;-;-;-;-;-;1
"311580 Centralina";-;-;-;-;-;-;-;-;-;1;-;-;1
"311630 Cipotânea";-;-;-;-;-;-;-;-;-;-;1;-;1
"311650 Claro dos Poções";-;-;-;-;-;-;1;1;1;2;3;2;10
"311660 Cláudio";-;-;-;-;-;-;-;1;-;-;-;-;1
"311680 Coluna";-;-;-;-;-;1;-;1;2;1;1;2;8
"311700 Comercinho";-;1;-;-;-;1;-;-;-;-;-;-;2
"311783 Cônego Marinho";1;1;-;1;-;-;-;-;-;-;-;-;3
"311787 Confins";-;-;-;-;-;-;-;-;-;-;1;-;1
"311800 Congonhas";-;-;-;-;-;1;2;-;-;2;-;-;5
"311860 Contagem";-;-;1;-;1;2;-;-;-;1;-;-;5
"311880 Coração de Jesus";-;-;-;1;-;-;2;1;1;-;4;-;9
"311890 Cordisburgo";-;-;-;-;-;-;-;-;-;-;1;-;1
"311900 Cordislândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"311910 Corinto";-;-;-;-;-;2;-;-;1;1;1;-;5
"311920 Coroaci";-;-;-;-;-;-;-;-;-;-;-;1;1
"311930 Coromandel";-;-;-;-;-;-;-;-;-;-;-;1;1
"311940 Coronel Fabriciano";9;-;5;-;-;-;-;-;-;1;2;-;17
"311950 Coronel Murta";-;-;-;-;-;-;-;-;-;-;-;1;1
"312030 Cristália";-;-;-;-;-;-;-;-;-;-;1;-;1
"312090 Curvelo";-;-;1;-;2;-;-;1;1;-;-;-;5
"312160 Diamantina";-;-;-;-;-;-;-;-;-;1;-;1;2
"312230 Divinópolis";-;-;1;-;-;1;-;2;2;4;-;-;10
"312245 Divisópolis";-;-;1;1;1;1;1;1;-;-;-;-;6
"312247 Dom Bosco";-;1;-;-;-;-;-;-;-;-;-;1;2
"312260 Dom Joaquim";-;-;-;-;-;-;1;-;-;-;1;1;3
"312310 Dores de Guanhães";1;-;-;-;-;-;-;1;-;-;-;-;2
"312320 Dores do Indaiá";-;-;-;-;-;-;-;-;-;1;-;-;1
"312340 Doresópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"312352 Durandé";-;1;1;-;-;-;-;-;-;-;1;-;3
"312360 Elói Mendes";-;-;-;1;-;-;-;-;-;-;1;-;2
"312380 Engenheiro Navarro";1;-;-;-;-;-;2;-;-;-;-;-;3
"312385 Entre Folhas";-;-;1;1;-;-;-;-;-;-;-;-;2
"312410 Esmeraldas";-;-;-;-;-;1;-;1;-;3;2;4;11
"312430 Espinosa";-;-;-;1;-;-;-;-;-;-;-;-;1
"312470 Estrela do Indaiá";-;-;-;-;1;-;-;1;1;-;1;-;4
"312540 Felício dos Santos";-;-;-;-;-;-;-;-;1;-;-;-;1
"312560 Felisburgo";-;-;-;-;1;-;-;-;-;-;-;-;1
"312570 Felixlândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"312590 Ferros";1;2;1;-;-;1;4;-;2;1;1;-;13
"312610 Formiga";1;-;-;-;-;-;-;-;-;-;-;-;1
"312660 Francisco Dumont";-;-;-;-;-;1;-;-;-;-;-;-;1
"312670 Francisco Sá";-;-;-;-;-;-;1;-;1;-;2;-;4
"312675 Franciscópolis";-;1;1;-;-;-;-;-;-;-;-;-;2
"312680 Frei Gaspar";-;-;-;-;1;-;-;-;-;-;-;-;1
"312707 Fruta de Leite";-;-;-;-;-;-;-;-;-;3;2;1;6
"312738 Goianá";-;-;-;-;-;-;-;-;1;-;-;-;1
"312750 Gonzaga";-;-;-;-;-;-;-;-;1;-;-;-;1
"312760 Gouveia";-;-;1;-;-;-;-;1;1;-;-;-;3
"312770 Governador Valadares";1;-;3;4;1;2;1;2;-;-;-;-;14
"312780 Grão Mogol";2;-;-;-;-;1;-;-;-;-;-;-;3
"312800 Guanhães";-;-;-;-;-;-;-;-;1;-;-;-;1
"312820 Guaraciaba";-;-;-;-;1;-;-;-;-;-;-;-;1
"312840 Guarani";-;-;-;-;-;-;-;-;-;-;1;-;1
"312860 Guarda-Mor";1;-;1;-;-;-;2;2;-;1;-;-;7
"312900 Guiricema";-;1;-;-;-;-;-;-;-;-;-;-;1
"312950 Ibiá";-;-;-;-;-;-;-;-;-;-;-;1;1
"312960 Ibiaí";-;-;-;-;-;-;-;2;-;-;-;1;3
"312965 Ibiracatu";-;-;-;-;-;-;-;1;-;-;-;-;1
"312980 Ibirité";-;-;-;-;-;-;-;1;1;-;-;-;2
"313005 Icaraí de Minas";-;-;2;2;-;1;-;-;-;1;-;-;6
"313020 Igaratinga";1;-;-;-;-;-;-;-;-;1;-;-;2
"313030 Iguatama";-;-;-;-;1;-;-;2;-;1;-;-;4
"313055 Imbé de Minas";5;3;1;-;3;-;1;-;-;-;-;-;13
"313065 Indaiabira";-;-;1;-;-;-;-;-;-;-;-;1;2
"313090 Inhapim";2;-;-;1;-;-;-;-;-;-;-;-;3
"313120 Ipanema";-;1;-;-;-;-;-;-;-;-;-;-;1
"313130 Ipatinga";7;8;4;2;1;-;5;-;-;-;2;1;30
"313170 Itabira";1;-;-;-;-;1;-;2;3;2;3;1;13
"313180 Itabirinha";1;-;1;-;-;-;-;-;-;1;-;1;4
"313190 Itabirito";-;1;-;-;-;-;-;-;-;-;-;-;1
"313200 Itacambira";-;-;-;-;-;-;-;-;-;1;-;-;1
"313210 Itacarambi";-;-;-;-;-;-;-;1;-;1;-;-;2
"313240 Itajubá";-;-;-;-;-;-;-;-;1;-;-;-;1
"313250 Itamarandiba";-;1;-;-;-;-;1;-;-;-;-;-;2
"313330 Itaobim";-;-;-;-;-;-;-;1;-;-;-;-;1
"313350 Itapecerica";-;-;-;-;-;-;-;-;1;1;-;-;2
"313400 Itinga";-;-;-;-;-;-;-;-;1;-;-;-;1
"313410 Itueta";-;-;-;-;-;1;-;-;-;-;-;-;1
"313420 Ituiutaba";-;-;-;-;1;-;-;-;-;-;-;-;1
